participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.77777778,3.111,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.77777778,4.719,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60,2.054,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1.707,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.11111111,2.17,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,1.986,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1.455,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.88888889,2.089,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.22222222,1.34,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.22222222,1.922,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scroll social media,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,22.22222222,4.06,2.007,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,19.11111111,3.818,2.016,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-18.44444444,2.902,2,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-8,5.379,2.008,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-13.11111111,3.052,2.015,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-47.11111111,3.287,2,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-50.88888889,5.244,2.008,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-36.88888889,5.503,2,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-33.33333333,3.588,2,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-82.44444444,3.661,2.007,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-45.77777778,3.404,2.015,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-25.11111111,4.622,2,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-72.88888889,4.778,2.006,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-39.11111111,4.721,2.001,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-17.55555556,3.005,2.016,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,0,1
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-100,4.479,2.009,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-96.22222222,3.537,2.016,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-100,3.27,2,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,0,1
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-70,3.208,2.006,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-55.11111111,3.587,2.015,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-93.77777778,3.187,2,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,0,1
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-71.55555556,3.661,2.008,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-76.22222222,4.853,2.015,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-79.11111111,3.518,2.016,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,6,0,1
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-76,3.412,2.007,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-48.44444444,3.237,2,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-80.88888889,4.068,2.016,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,7,0,1
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-59.55555556,3.428,2.008,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-89.77777778,3.221,2,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-51.55555556,3.167,2.015,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,8,0,1
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-63.55555556,3.257,2.003,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-25.11111111,3.204,2.015,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,-27.33333333,3.07,2.016,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF31218,44F16C34-F3F8-4C45-88C6-61F788F1D571,NA,2023-10-30_16h00.17.427,VExplicitOC_RO,2022.2.5,MacIntel,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,9,0,1
