participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.74074074,7.114,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40,2.411,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.55555556,2.128,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.77777778,2.909,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.55555556,2.609,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.55555556,1.406,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.92592593,1.553,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.03703704,2.885,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.14814815,1.62,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100,1.559,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,read a novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-22.59259259,3.637,2.009,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-38.51851852,3.422,2,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-22.03703704,3.288,2,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-32.96296296,5.049,2.007,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-70,3.347,2,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.46,2,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.2,2.008,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.361,2,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.398,2,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,4.792,2.008,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,2.851,2.016,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,2.875,2,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,4.793,2.009,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,2.652,2,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,2.761,2,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,0,1
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,5.163,2.008,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.11,2.016,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.117,2.016,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,0,1
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.793,2.007,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,6.459,2.016,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,4.28,2,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,0,1
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,2.863,2.008,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.03,2.016,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.122,2,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,6,0,1
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,2.008,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.845,2.014,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.485,2,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,7,0,1
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,4.251,2.008,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,5.463,2.016,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,2.793,2,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,8,0,1
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.313,2.008,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,2.752,2.016,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF21392,E0F3AF7D-FBB5-4659-9B64-00D0C6F9B6D7,NA,2023-10-30_16h12.08.286,VExplicitOC_RO,2022.2.5,Win32,60.0240096,-100,3.238,2,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
