participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-4.62962963,3.1699,2.0163,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-8.148148148,2.9705,2.0163,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,2.8961,2.0082,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-70.55555556,3.1499,2.0162,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-62.96296296,3.775,2.0163,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,3.8042,2.007,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,4.0618,2.0165,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,3.523,2.0162,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,3.078,2.0083,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,2.897,2.0163,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,2.7883,2.0163,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,0,1
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,4.346,2.0073,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,2.9087,2.0161,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,4.3126,2.0165,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,0,1
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,4.8772,2.0075,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,3.0945,2.0162,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,5.6024,2.0161,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,0,1
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,3.8955,2.0068,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,3.2043,2.0167,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,2.8274,2,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,6,0,1
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,3.3942,2.0091,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,2.8645,2.0162,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,2.9854,2.0165,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,7,0,1
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,3.8995,2.0073,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,4.3854,2.0162,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,3.2356,2.0163,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,8,0,1
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,5.4774,2.009,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,4.2571,2.0165,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF06491,ABCDB07B-5CB8-4AF3-9861-DAF04031560B,NA,2023-10-30_15h59.43.167,VExplicitOC_RO,2022.2.5,Win32,60.14314067,-100,4.0783,2.0163,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
