participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100,4.3092,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.04166667,2.5211,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5625,2.8249,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.45833333,2.5549,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.69791667,2.1543,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.5311,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.6149,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.01041667,1.6961,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.4216,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.302083333,3.6578,0,9,9,9,1,read the news,010.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,listen to music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-60.15625,4.1162,2.0079,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-63.80208333,3.5015,2,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-49.47916667,3.9541,2.0028,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-55.46875,4.1991,2.0002,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-68.22916667,4.0626,2.0047,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-51.5625,3.5908,2.0093,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-66.66666667,4.709,2.0133,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-73.95833333,3.658,2.0054,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-70.3125,4.213,2.0115,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-75,4.8485,2.0045,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-76.04166667,5.1889,2.0034,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-81.25,4.0203,2.0013,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-75.26041667,6.3921,2.0089,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-80.98958333,4.6327,2.0045,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-78.125,4.4792,2.0059,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,0,1
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-87.5,5.3537,2.0016,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-77.60416667,4.1216,2.0079,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-79.6875,5.3897,2.0039,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,0,1
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,2.0132,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-84.89583333,5.235,2.0031,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-84.375,4.6837,2.0014,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,0,1
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-86.97916667,5.8354,2.0004,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-88.02083333,5.4886,2.0048,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-85.15625,4.2167,2.0055,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,6,0,1
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-77.34375,4.5554,2.0001,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-87.76041667,6.0734,2.004,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-88.02083333,3.8135,2.003,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,7,0,1
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-74.73958333,5.0475,2.0134,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-93.48958333,4.95,2.0129,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-89.84375,4.6487,2.0049,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,8,0,1
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-84.89583333,4.3669,2.0046,NA,NA,NA,NA,NA,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-100,4.9553,2.0078,NA,NA,NA,NA,NA,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,NA
MDPRF98849,74E4003D-C21B-4C3F-B23E-2D723F2AEDFB,NA,2023-10-30_16h07.48.157,VExplicitOC_RO,2022.2.5,Win32,60.10337781,-100,3.1502,2.009,NA,NA,NA,NA,NA,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA
