"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand_M","Spreadsheet..Answer","Spreadsheet..C_points","Spreadsheet..L_points","Spreadsheet..W_points","Spreadsheet..rand_G","Manipulation..Spreadsheet","Store..Choice","Store..total","Store..total_score","Store..pounds","Store..total_money","Store..partA","Store..MoneyReward","Store..pointsPR","Random_ID"
"11",1727179072337,"24/09/2024 11:57:52",1727182672337,1,"24/09/2024 13:57:52",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",1,"Instructions","Screen 7","re2b58",7,"continue","",2857.70000000037,2849.9,2857.70000000037,2857.70000000037,2849.9,2857.70000000037,1,2857.70000000037,0,0,NA,"Click To Continue","Continue Button",2,"object-241","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"12",1727179072349,"24/09/2024 11:57:52",1727182672349,1,"24/09/2024 13:57:52",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",1,"Rating","Screen 1","hx8b5a",1,"info","",16.5999999999985,0,16.5999999999985,16.5999999999985,0,16.5999999999985,1,16.5999999999985,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"13",1727179074770,"24/09/2024 11:57:54",1727182674770,1,"24/09/2024 13:57:54",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",1,"Rating","Screen 1","hx8b5a",1,"continue","",2440.20000000075,2433.1,2440.20000000075,2440.20000000075,2433.1,2440.20000000075,1,2440.20000000075,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"14",1727179074770,"24/09/2024 11:57:54",1727182674770,1,"24/09/2024 13:57:54",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",1,"Rating","Screen 1","hx8b5a",1,"response","57",1866.8,2433.1,2441.00000000056,1866.8,2433.1,2441.00000000056,1,1866.8,574.200000000557,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"15",1727179074780,"24/09/2024 11:57:54",1727182674780,1,"24/09/2024 13:57:54",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",2,"Rating","Screen 1","hx8b5a",1,"info","",16.3999999999942,0,16.3999999999942,16.3999999999942,0,16.3999999999942,1,16.3999999999942,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"16",1727179076174,"24/09/2024 11:57:56",1727182676174,1,"24/09/2024 13:57:56",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",2,"Rating","Screen 1","hx8b5a",1,"continue","",1411.90000000056,1400.3,1411.90000000056,1411.90000000056,1400.3,1411.90000000056,1,1411.90000000056,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"17",1727179076175,"24/09/2024 11:57:56",1727182676175,1,"24/09/2024 13:57:56",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",2,"Rating","Screen 1","hx8b5a",1,"response","55",833.600000000006,1400.3,1412.90000000056,833.600000000006,1400.3,1412.90000000056,1,833.600000000006,579.300000000556,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"18",1727179076184,"24/09/2024 11:57:56",1727182676184,1,"24/09/2024 13:57:56",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",3,"Rating","Screen 1","hx8b5a",1,"info","",16.6999999999971,0,16.6999999999971,16.6999999999971,0,16.6999999999971,1,16.6999999999971,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"19",1727179077276,"24/09/2024 11:57:57",1727182677276,1,"24/09/2024 13:57:57",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",3,"Rating","Screen 1","hx8b5a",1,"continue","",1113.5,1100,1113.5,1113.5,1100,1113.5,1,1113.5,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"20",1727179077277,"24/09/2024 11:57:57",1727182677277,1,"24/09/2024 13:57:57",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",3,"Rating","Screen 1","hx8b5a",1,"response","50",633.300000000003,1100,1114.60000000056,633.300000000003,1100,1114.60000000056,1,633.300000000003,481.300000000556,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"21",1727179079230,"24/09/2024 11:57:59",1727182679230,1,"24/09/2024 13:57:59",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",1,"winB","Screen 1","pkkyi8",1,"continue","",1966.2,1966.2,1966.2,1966.2,1966.2,1966.2,1,1966.2,0,0,NA,"Fixation Timing","Fixation",1,"object-246","winB","","","",NA,"Right",0.33,-1,3,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67386"
"22",1727179082318,"24/09/2024 11:58:02",1727182682318,1,"24/09/2024 13:58:02",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",1,"winB","choice","5lszbx",2,"response","Left",3088.00000000019,3083.8,3088.00000000019,3088.00000000019,3083.8,3088.00000000019,0,3088.00000000019,0,0,NA,"Keyboard Response","KeyResponseC",5,"object-255","winB","","","",NA,"Right",0.33,-1,3,1,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"23",1727179087313,"24/09/2024 11:58:07",1727182687313,1,"24/09/2024 13:58:07",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",1,"winB","certain","nw4etn",3,"timedOut","",5000.40000000037,4999.9,5000.40000000037,5000.40000000037,4999.9,5000.40000000037,1,5000.40000000037,0,0,NA,"Time Limit","screen",0,"screen","winB","","","",NA,"Right",0.33,-1,3,1,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"24",1727179087322,"24/09/2024 11:58:07",1727182687322,1,"24/09/2024 13:58:07",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",4,"Rating","Screen 1","hx8b5a",1,"info","",9.80000000018481,0,9.80000000018481,9.80000000018481,0,9.80000000018481,1,9.80000000018481,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"25",1727179089411,"24/09/2024 11:58:09",1727182689411,1,"24/09/2024 13:58:09",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",4,"Rating","Screen 1","hx8b5a",1,"continue","",2098.20000000056,2083.4,2098.20000000056,2098.20000000056,2083.4,2098.20000000056,1,2098.20000000056,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"26",1727179089414,"24/09/2024 11:58:09",1727182689414,1,"24/09/2024 13:58:09",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",4,"Rating","Screen 1","hx8b5a",1,"response","50",1233.4,2083.4,2100.10000000001,1233.4,2083.4,2100.10000000001,1,1233.4,866.700000000004,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"27",1727179089422,"24/09/2024 11:58:09",1727182689422,1,"24/09/2024 13:58:09",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",5,"Rating","Screen 1","hx8b5a",1,"info","",16.7000000000044,0,16.7000000000044,16.7000000000044,0,16.7000000000044,1,16.7000000000044,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"28",1727179091599,"24/09/2024 11:58:11",1727182691599,1,"24/09/2024 13:58:11",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",5,"Rating","Screen 1","hx8b5a",1,"continue","",2203.40000000018,2200,2203.40000000018,2203.40000000018,2200,2203.40000000018,1,2203.40000000018,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"29",1727179091600,"24/09/2024 11:58:11",1727182691600,1,"24/09/2024 13:58:11",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",5,"Rating","Screen 1","hx8b5a",1,"response","50",1516.7,2200,2203.90000000018,1516.7,2200,2203.90000000018,1,1516.7,687.200000000186,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"30",1727179091608,"24/09/2024 11:58:11",1727182691608,1,"24/09/2024 13:58:11",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",6,"Rating","Screen 1","hx8b5a",1,"info","",12.4000000001834,0,12.4000000001834,12.4000000001834,0,12.4000000001834,1,12.4000000001834,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"31",1727179093110,"24/09/2024 11:58:13",1727182693110,1,"24/09/2024 13:58:13",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",6,"Rating","Screen 1","hx8b5a",1,"continue","",1513.60000000037,1499.89999999999,1513.60000000037,1513.60000000037,1499.89999999999,1513.60000000037,1,1513.60000000037,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
"32",1727179093110,"24/09/2024 11:58:13",1727182693110,1,"24/09/2024 13:58:13",187387,9,"task-nz4r",NA,40225291,11744027,NA,"complete",NA,"66f2a319f730ecf1c5ee26f5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x947",NA,NA,0,"Gambling_GBO",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","Gamble_Rand_Seq4","Gamble_Rand_Seq4",6,"Rating","Screen 1","hx8b5a",1,"response","51",599,1499.89999999999,1514.2,599,1499.89999999999,1514.2,1,599,915.199999999997,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Left",NA,0.33,NA,NA,NA,NA,0.33,"MDPRF67386"
