"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand_M","Spreadsheet..Answer","Spreadsheet..C_points","Spreadsheet..L_points","Spreadsheet..W_points","Spreadsheet..rand_G","Manipulation..Spreadsheet","Store..Choice","Store..total","Store..total_score","Store..pounds","Store..total_money","Store..partA","Store..MoneyReward","Store..pointsPR","Random_ID"
"11",1727179529281,"24/09/2024 12:05:29",1727183129281,1,"24/09/2024 14:05:29",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"Instructions","Screen 7","re2b58",7,"continue","",3130.70000002384,3116.7,3130.70000002384,3130.70000002384,3116.7,3130.70000002384,1,3130.70000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-241","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"12",1727179529301,"24/09/2024 12:05:29",1727183129301,1,"24/09/2024 14:05:29",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"Rating","Screen 1","hx8b5a",1,"info","",16.6999999999971,0,16.6999999999971,16.6999999999971,0,16.6999999999971,1,16.6999999999971,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"13",1727179533205,"24/09/2024 12:05:33",1727183133205,1,"24/09/2024 14:05:33",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"Rating","Screen 1","hx8b5a",1,"continue","",3938.70000007153,3933.1,3938.70000007153,3938.70000007153,3933.1,3938.70000007153,1,3938.70000007153,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"14",1727179533211,"24/09/2024 12:05:33",1727183133211,1,"24/09/2024 14:05:33",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"Rating","Screen 1","hx8b5a",1,"response","70",1683.3,3933.1,3944.10000004769,1683.3,3933.1,3944.10000004769,1,1683.3,2260.80000004768,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"15",1727179533227,"24/09/2024 12:05:33",1727183133227,1,"24/09/2024 14:05:33",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",2,"Rating","Screen 1","hx8b5a",1,"info","",16.7000000000007,0,16.7000000000007,16.7000000000007,0,16.7000000000007,1,16.7000000000007,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"16",1727179535121,"24/09/2024 12:05:35",1727183135121,1,"24/09/2024 14:05:35",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",2,"Rating","Screen 1","hx8b5a",1,"continue","",1920.60000007152,1916.6,1920.60000007152,1920.60000007152,1916.6,1920.60000007152,1,1920.60000007152,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"17",1727179535122,"24/09/2024 12:05:35",1727183135122,1,"24/09/2024 14:05:35",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",2,"Rating","Screen 1","hx8b5a",1,"response","41",1266.9,1916.6,1921.90000002384,1266.9,1916.6,1921.90000002384,1,1266.9,655.000000023843,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"18",1727179535146,"24/09/2024 12:05:35",1727183135146,1,"24/09/2024 14:05:35",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",3,"Rating","Screen 1","hx8b5a",1,"info","",16.7000000000007,0,16.7000000000007,16.7000000000007,0,16.7000000000007,1,16.7000000000007,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"19",1727179537915,"24/09/2024 12:05:37",1727183137915,1,"24/09/2024 14:05:37",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",3,"Rating","Screen 1","hx8b5a",1,"continue","",2798.90000004768,2783.6,2798.90000004768,2798.90000004768,2783.6,2798.90000004768,1,2798.90000004768,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"20",1727179537917,"24/09/2024 12:05:37",1727183137917,1,"24/09/2024 14:05:37",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",3,"Rating","Screen 1","hx8b5a",1,"response","74",2166.8,2783.6,2800.30000002384,2166.8,2783.6,2800.30000002384,1,2166.8,633.500000023843,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"21",1727179539867,"24/09/2024 12:05:39",1727183139867,1,"24/09/2024 14:05:39",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"lossB","Screen 1","a4fynh",1,"continue","",1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,NA,"Fixation Timing","Fixation",1,"object-113","lossB","","","",NA,"Right",-2.33,-3,-1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF51568"
"22",1727179543215,"24/09/2024 12:05:43",1727183143215,1,"24/09/2024 14:05:43",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"lossB","choice","k9qq8f",2,"response","Right",3346.49999997616,3333.3,3346.49999997616,3346.49999997616,3333.3,3346.49999997616,1,3346.49999997616,0,0,NA,"Keyboard Response","KeyResponseG",6,"object-200","lossB","","","",NA,"Right",-2.33,-3,-1,1,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"23",1727179547201,"24/09/2024 12:05:47",1727183147201,1,"24/09/2024 14:05:47",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"lossB","gamble","tpcid5",3,"timedOut","",4000.90000002384,4000,4000.90000002384,4000.90000002384,4000,4000.90000002384,1,4000.90000002384,0,0,NA,"Time Limit","screen",0,"screen","lossB","","","",NA,"Right",-2.33,-3,-1,1,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"24",1727179548200,"24/09/2024 12:05:48",1727183148200,1,"24/09/2024 14:05:48",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"lossB","loss","2apfzp",4,"timedOut","",1000.40000002384,999.800000000003,1000.40000002384,1000.40000002384,999.800000000003,1000.40000002384,1,1000.40000002384,0,0,NA,"Time Limit","screen",0,"screen","lossB","","","",NA,"Right",-2.33,-3,-1,1,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"25",1727179548216,"24/09/2024 12:05:48",1727183148216,1,"24/09/2024 14:05:48",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",4,"Rating","Screen 1","hx8b5a",1,"info","",16.3999999761581,0,16.3999999761581,16.3999999761581,0,16.3999999761581,1,16.3999999761581,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"26",1727179551202,"24/09/2024 12:05:51",1727183151202,1,"24/09/2024 14:05:51",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",4,"Rating","Screen 1","hx8b5a",1,"continue","",3002.20000004768,3000.1,3002.20000004768,3002.20000004768,3000.1,3002.20000004768,1,3002.20000004768,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"27",1727179551202,"24/09/2024 12:05:51",1727183151202,1,"24/09/2024 14:05:51",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",4,"Rating","Screen 1","hx8b5a",1,"response","32",1716.8,3000.1,3002.60000002384,1716.8,3000.1,3002.60000002384,1,1716.8,1285.80000002384,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"28",1727179551214,"24/09/2024 12:05:51",1727183151214,1,"24/09/2024 14:05:51",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",5,"Rating","Screen 1","hx8b5a",1,"info","",14.4000000000015,0,14.4000000000015,14.4000000000015,0,14.4000000000015,1,14.4000000000015,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"29",1727179556808,"24/09/2024 12:05:56",1727183156808,1,"24/09/2024 14:05:56",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",5,"Rating","Screen 1","hx8b5a",1,"continue","",5608.50000002384,5599.8,5608.50000002384,5608.50000002384,5599.8,5608.50000002384,1,5608.50000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"30",1727179556811,"24/09/2024 12:05:56",1727183156811,1,"24/09/2024 14:05:56",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",5,"Rating","Screen 1","hx8b5a",1,"response","78",4666.7,5599.8,5611.79999997616,4666.7,5599.8,5611.79999997616,1,4666.7,945.099999976155,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"31",1727179556822,"24/09/2024 12:05:56",1727183156822,1,"24/09/2024 14:05:56",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",6,"Rating","Screen 1","hx8b5a",1,"info","",16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
"32",1727179564586,"24/09/2024 12:06:04",1727183164586,1,"24/09/2024 14:06:04",187387,9,"task-nt36",NA,40225630,11744030,NA,"complete",NA,"66f2a2e28fe4ad12490ea906","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x1003",NA,NA,0,"Gambling_GBO",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",6,"Rating","Screen 1","hx8b5a",1,"continue","",7786.70000002384,7783.3,7786.70000002384,7786.70000002384,7783.3,7786.70000002384,1,7786.70000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Right",NA,-3,NA,NA,NA,NA,-3,"MDPRF51568"
