"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand_M","Spreadsheet..Answer","Spreadsheet..C_points","Spreadsheet..L_points","Spreadsheet..W_points","Spreadsheet..rand_G","Manipulation..Spreadsheet","Store..Choice","Store..total","Store..total_score","Store..pounds","Store..total_money","Store..partA","Store..MoneyReward","Store..pointsPR","Random_ID"
"11",1727179810078,"24/09/2024 12:10:10",1727183410078,1,"24/09/2024 14:10:10",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",1,"Instructions","Screen 7","re2b58",7,"continue","",1561.89999999851,1549.1,1561.89999999851,1561.89999999851,1549.1,1561.89999999851,1,1561.89999999851,0,0,NA,"Click To Continue","Continue Button",2,"object-241","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"12",1727179810095,"24/09/2024 12:10:10",1727183410095,1,"24/09/2024 14:10:10",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",1,"Rating","Screen 1","hx8b5a",1,"info","",16.2999999999993,0,16.2999999999993,16.2999999999993,0,16.2999999999993,1,16.2999999999993,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"13",1727179814266,"24/09/2024 12:10:14",1727183414266,1,"24/09/2024 14:10:14",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",1,"Rating","Screen 1","hx8b5a",1,"continue","",4200.50000000001,4183.8,4200.50000000001,4200.50000000001,4183.8,4200.50000000001,1,4200.50000000001,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"14",1727179814267,"24/09/2024 12:10:14",1727183414267,1,"24/09/2024 14:10:14",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",1,"Rating","Screen 1","hx8b5a",1,"response","13",3433.8,4183.8,4200.50000000001,3433.8,4183.8,4200.50000000001,1,3433.8,766.700000000004,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"15",1727179814283,"24/09/2024 12:10:14",1727183414283,1,"24/09/2024 14:10:14",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",2,"Rating","Screen 1","hx8b5a",1,"info","",16.7000000000044,0,16.7000000000044,16.7000000000044,0,16.7000000000044,1,16.7000000000044,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"16",1727179816203,"24/09/2024 12:10:16",1727183416203,1,"24/09/2024 14:10:16",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",2,"Rating","Screen 1","hx8b5a",1,"continue","",1954.39999999702,1949.6,1954.39999999702,1954.39999999702,1949.6,1954.39999999702,1,1954.39999999702,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"17",1727179816204,"24/09/2024 12:10:16",1727183416204,1,"24/09/2024 14:10:16",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",2,"Rating","Screen 1","hx8b5a",1,"response","67",1399.8,1949.6,1954.79999999925,1399.8,1949.6,1954.79999999925,1,1399.8,554.999999999258,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"18",1727179816214,"24/09/2024 12:10:16",1727183416214,1,"24/09/2024 14:10:16",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",3,"Rating","Screen 1","hx8b5a",1,"info","",15.6999999992549,0,15.6999999992549,15.6999999992549,0,15.6999999992549,1,15.6999999992549,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"19",1727179818946,"24/09/2024 12:10:18",1727183418946,1,"24/09/2024 14:10:18",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",3,"Rating","Screen 1","hx8b5a",1,"continue","",2747.09999999776,2733.4,2747.09999999776,2747.09999999776,2733.4,2747.09999999776,1,2747.09999999776,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"20",1727179818946,"24/09/2024 12:10:18",1727183418946,1,"24/09/2024 14:10:18",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",3,"Rating","Screen 1","hx8b5a",1,"response","20",1499.9,2733.4,2747.69999999925,1499.9,2733.4,2747.69999999925,1,1499.9,1247.79999999925,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"21",1727179820899,"24/09/2024 12:10:20",1727183420899,1,"24/09/2024 14:10:20",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",1,"lossB","Screen 1","a4fynh",1,"continue","",1966.9,1966.9,1966.9,1966.9,1966.9,1966.9,1,1966.9,0,0,NA,"Fixation Timing","Fixation",1,"object-113","lossB","","","",NA,"Right",-4.33,-5,-3,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF01388"
"22",1727179824554,"24/09/2024 12:10:24",1727183424554,1,"24/09/2024 14:10:24",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",1,"lossB","choice","k9qq8f",2,"response","Right",3653.59999999851,3649.89999999999,3653.59999999851,3653.59999999851,3649.89999999999,3653.59999999851,1,3653.59999999851,0,0,NA,"Keyboard Response","KeyResponseG",6,"object-200","lossB","","","",NA,"Right",-4.33,-5,-3,1,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"23",1727179828558,"24/09/2024 12:10:28",1727183428558,1,"24/09/2024 14:10:28",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",1,"lossB","gamble","tpcid5",3,"timedOut","",4009.59999999702,4000,4009.59999999702,4009.59999999702,4000,4009.59999999702,1,4009.59999999702,0,0,NA,"Time Limit","screen",0,"screen","lossB","","","",NA,"Right",-4.33,-5,-3,1,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"24",1727179829550,"24/09/2024 12:10:29",1727183429550,1,"24/09/2024 14:10:29",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",1,"lossB","loss","2apfzp",4,"timedOut","",1000.99999999926,1000.4,1000.99999999926,1000.99999999926,1000.4,1000.99999999926,1,1000.99999999926,0,0,NA,"Time Limit","screen",0,"screen","lossB","","","",NA,"Right",-4.33,-5,-3,1,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"25",1727179829563,"24/09/2024 12:10:29",1727183429563,1,"24/09/2024 14:10:29",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",4,"Rating","Screen 1","hx8b5a",1,"info","",13.4000000000015,0,13.4000000000015,13.4000000000015,0,13.4000000000015,1,13.4000000000015,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"26",1727179832234,"24/09/2024 12:10:32",1727183432234,1,"24/09/2024 14:10:32",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",4,"Rating","Screen 1","hx8b5a",1,"continue","",2684.9,2682.3,2684.9,2684.9,2682.3,2684.9,1,2684.9,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"27",1727179832238,"24/09/2024 12:10:32",1727183432238,1,"24/09/2024 14:10:32",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",4,"Rating","Screen 1","hx8b5a",1,"response","14",1982.5,2682.3,2688.49999999777,1982.5,2682.3,2688.49999999777,1,1982.5,705.999999997766,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","unhappy","happy",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"28",1727179832248,"24/09/2024 12:10:32",1727183432248,1,"24/09/2024 14:10:32",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",5,"Rating","Screen 1","hx8b5a",1,"info","",15.7000000000044,0,15.7000000000044,15.7000000000044,0,15.7000000000044,1,15.7000000000044,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"29",1727179836855,"24/09/2024 12:10:36",1727183436855,1,"24/09/2024 14:10:36",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",5,"Rating","Screen 1","hx8b5a",1,"continue","",4622.99999999851,4616.7,4622.99999999851,4622.99999999851,4616.7,4622.99999999851,1,4622.99999999851,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"30",1727179836855,"24/09/2024 12:10:36",1727183436855,1,"24/09/2024 14:10:36",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",5,"Rating","Screen 1","hx8b5a",1,"response","11",3784.2,4616.7,4623.39999999702,3784.2,4616.7,4623.39999999702,1,3784.2,839.199999997021,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"31",1727179836865,"24/09/2024 12:10:36",1727183436865,1,"24/09/2024 14:10:36",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",6,"Rating","Screen 1","hx8b5a",1,"info","",16.5999999992564,0,16.5999999992564,16.5999999992564,0,16.5999999992564,1,16.5999999992564,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
"32",1727179840592,"24/09/2024 12:10:40",1727183440592,1,"24/09/2024 14:10:40",187387,9,"task-nkoa",NA,40225832,11744067,NA,"complete",NA,"66f2a50985781d46121ce43d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Gambling_GBO",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Gamble_Rand_Seq5","Gamble_Rand_Seq5",6,"Rating","Screen 1","hx8b5a",1,"continue","",3743.29999999851,3733.3,3743.29999999851,3743.29999999851,3733.3,3743.29999999851,1,3743.29999999851,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF01388"
