"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand_M","Spreadsheet..Answer","Spreadsheet..C_points","Spreadsheet..L_points","Spreadsheet..W_points","Spreadsheet..rand_G","Manipulation..Spreadsheet","Store..Choice","Store..total","Store..total_score","Store..pounds","Store..total_money","Store..partA","Store..MoneyReward","Store..pointsPR","Random_ID"
"11",1730467323406,"01/11/2024 13:22:03",1730467323406,0,"01/11/2024 13:22:03",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"Instructions","Screen 7","re2b58",7,"continue","",3516.6,3499.9,3516.6,3516.6,3499.9,3516.6,1,3516.6,0,0,NA,"Click To Continue","Continue Button",2,"object-241","Instructions","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"12",1730467323417,"01/11/2024 13:22:03",1730467323417,0,"01/11/2024 13:22:03",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"Rating","Screen 1","hx8b5a",1,"info","",16.6999999999971,0,16.6999999999971,16.6999999999971,0,16.6999999999971,1,16.6999999999971,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"13",1730467325974,"01/11/2024 13:22:05",1730467325974,0,"01/11/2024 13:22:05",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"Rating","Screen 1","hx8b5a",1,"continue","",2584.30000019073,2583.3,2584.30000019073,2584.30000019073,2583.3,2584.30000019073,1,2584.30000019073,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"14",1730467325974,"01/11/2024 13:22:05",1730467325974,0,"01/11/2024 13:22:05",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"Rating","Screen 1","hx8b5a",1,"response","13",1900,2583.3,2584.80000019073,1900,2583.3,2584.80000019073,1,1900,684.800000190735,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"15",1730467325981,"01/11/2024 13:22:05",1730467325981,0,"01/11/2024 13:22:05",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",2,"Rating","Screen 1","hx8b5a",1,"info","",7.69999999999709,0,7.69999999999709,7.69999999999709,0,7.69999999999709,1,7.69999999999709,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"16",1730467328366,"01/11/2024 13:22:08",1730467328366,0,"01/11/2024 13:22:08",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",2,"Rating","Screen 1","hx8b5a",1,"continue","",2393.00000019073,2383.3,2393.00000019073,2393.00000019073,2383.3,2393.00000019073,1,2393.00000019073,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"17",1730467328368,"01/11/2024 13:22:08",1730467328368,0,"01/11/2024 13:22:08",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",2,"Rating","Screen 1","hx8b5a",1,"response","12",1100,2383.3,2395.60000009536,1100,2383.3,2395.60000009536,1,1100,1295.60000009536,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"18",1730467328374,"01/11/2024 13:22:08",1730467328374,0,"01/11/2024 13:22:08",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",3,"Rating","Screen 1","hx8b5a",1,"info","",16.6999999999971,0,16.6999999999971,16.6999999999971,0,16.6999999999971,1,16.6999999999971,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","not happy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"19",1730467330811,"01/11/2024 13:22:10",1730467330811,0,"01/11/2024 13:22:10",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",3,"Rating","Screen 1","hx8b5a",1,"continue","",2454.60000004769,2450,2454.60000004769,2454.60000004769,2450,2454.60000004769,1,2454.60000004769,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","not happy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"20",1730467330811,"01/11/2024 13:22:10",1730467330811,0,"01/11/2024 13:22:10",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",3,"Rating","Screen 1","hx8b5a",1,"response","83",1700,2450,2455.00000014305,1700,2450,2455.00000014305,1,1700,755.000000143053,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","not happy","happy",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"21",1730467332773,"01/11/2024 13:22:12",1730467332773,0,"01/11/2024 13:22:12",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"lossB","Screen 1","a4fynh",1,"continue","",1966.7,1966.7,1966.7,1966.7,1966.7,1966.7,1,1966.7,0,0,NA,"Fixation Timing","Fixation",1,"object-113","lossB","","","",NA,"Right",-4.67,-5,-4,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"MDPRF67412"
"22",1730467334526,"01/11/2024 13:22:14",1730467334526,0,"01/11/2024 13:22:14",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"lossB","choice","k9qq8f",2,"response","Right",1752.00000019073,1750,1752.00000019073,1752.00000019073,1750,1752.00000019073,1,1752.00000019073,0,0,NA,"Keyboard Response","KeyResponseG",6,"object-200","lossB","","","",NA,"Right",-4.67,-5,-4,1,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"23",1730467338524,"01/11/2024 13:22:18",1730467338524,0,"01/11/2024 13:22:18",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"lossB","gamble","tpcid5",3,"timedOut","",4000.60000009536,3999.89999999999,4000.60000009536,4000.60000009536,3999.89999999999,4000.60000009536,1,4000.60000009536,0,0,NA,"Time Limit","screen",0,"screen","lossB","","","",NA,"Right",-4.67,-5,-4,1,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"24",1730467339523,"01/11/2024 13:22:19",1730467339523,0,"01/11/2024 13:22:19",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",1,"lossB","loss","2apfzp",4,"timedOut","",1000.3,1000,1000.3,1000.3,1000,1000.3,1,1000.3,0,0,NA,"Time Limit","screen",0,"screen","lossB","","","",NA,"Right",-4.67,-5,-4,1,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"25",1730467339534,"01/11/2024 13:22:19",1730467339534,0,"01/11/2024 13:22:19",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",4,"Rating","Screen 1","hx8b5a",1,"info","",11.7000000953703,0,11.7000000953703,11.7000000953703,0,11.7000000953703,1,11.7000000953703,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"26",1730467342021,"01/11/2024 13:22:22",1730467342021,0,"01/11/2024 13:22:22",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",4,"Rating","Screen 1","hx8b5a",1,"continue","",2498.60000019074,2483.3,2498.60000019074,2498.60000019074,2483.3,2498.60000019074,1,2498.60000019074,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"27",1730467342021,"01/11/2024 13:22:22",1730467342021,0,"01/11/2024 13:22:22",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",4,"Rating","Screen 1","hx8b5a",1,"response","13",1683.4,2483.3,2498.90000014305,1683.4,2483.3,2498.90000014305,1,1683.4,815.500000143053,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"28",1730467342026,"01/11/2024 13:22:22",1730467342026,0,"01/11/2024 13:22:22",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",5,"Rating","Screen 1","hx8b5a",1,"info","",16.6999999999971,0,16.6999999999971,16.6999999999971,0,16.6999999999971,1,16.6999999999971,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"29",1730467344191,"01/11/2024 13:22:24",1730467344191,0,"01/11/2024 13:22:24",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",5,"Rating","Screen 1","hx8b5a",1,"continue","",2185.5,2182.3,2185.5,2185.5,2182.3,2185.5,1,2185.5,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"30",1730467344192,"01/11/2024 13:22:24",1730467344192,0,"01/11/2024 13:22:24",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",5,"Rating","Screen 1","hx8b5a",1,"response","20",1400,2182.3,2185.90000009537,1400,2182.3,2185.90000009537,1,1400,785.900000095367,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"31",1730467344197,"01/11/2024 13:22:24",1730467344197,0,"01/11/2024 13:22:24",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",6,"Rating","Screen 1","hx8b5a",1,"info","",9.00000019073195,0,9.00000019073195,9.00000019073195,0,9.00000019073195,1,9.00000019073195,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","not happy","happy",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
"32",1730467346386,"01/11/2024 13:22:26",1730467346386,0,"01/11/2024 13:22:26",193496,6,"task-nt36",NA,41048070,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,0,"Gambling_GBO",15,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Gamble_Rand_Seq2","Gamble_Rand_Seq2",6,"Rating","Screen 1","hx8b5a",1,"continue","",2198.2,2184.39999999999,2198.2,2198.2,2184.39999999999,2198.2,1,2198.2,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","not happy","happy",2,"",NA,NA,NA,NA,NA,"Right",NA,-5,NA,NA,NA,NA,-5,"MDPRF67412"
